question_id,db_id,method,tier,hardness,table_tp,table_fp,table_fn,table_precision,table_recall,table_f1,table_srr_hit,table_predicted_count,table_gold_count,table_hallucinated,column_tp,column_fp,column_fn,column_precision,column_recall,column_f1,column_srr_hit,column_predicted_count,column_gold_count,column_hallucinated,hallucination_rate,hallucinated_tables_list,hallucinated_columns_list
662,poker_player,llm_bidirectional,tier2,medium,2,0,0,1.0,1.0,1.0,True,2,2,0,4,0,0,1.0,1.0,1.0,True,4,4,0,0.0,,
663,poker_player,llm_bidirectional,tier2,medium,2,0,0,1.0,1.0,1.0,True,2,2,0,4,0,0,1.0,1.0,1.0,True,4,4,0,0.0,,
664,poker_player,llm_bidirectional,tier2,medium,2,0,0,1.0,1.0,1.0,True,2,2,0,4,0,0,1.0,1.0,1.0,True,4,4,0,0.0,,
665,poker_player,llm_bidirectional,tier2,hard,2,0,0,1.0,1.0,1.0,True,2,2,0,4,0,0,1.0,1.0,1.0,True,4,4,0,0.0,,
666,poker_player,llm_bidirectional,tier2,hard,2,0,0,1.0,1.0,1.0,True,2,2,0,4,0,0,1.0,1.0,1.0,True,4,4,0,0.0,,
667,poker_player,llm_bidirectional,tier2,hard,2,0,0,1.0,1.0,1.0,True,2,2,0,4,0,0,1.0,1.0,1.0,True,4,4,0,0.0,,
668,poker_player,llm_bidirectional,tier2,hard,2,0,0,1.0,1.0,1.0,True,2,2,0,3,0,1,1.0,0.75,0.8571428571428571,False,3,4,0,0.0,,
669,poker_player,llm_bidirectional,tier2,medium,2,0,0,1.0,1.0,1.0,True,2,2,0,4,0,0,1.0,1.0,1.0,True,4,4,0,0.0,,
670,poker_player,llm_bidirectional,tier2,medium,2,0,0,1.0,1.0,1.0,True,2,2,0,4,0,0,1.0,1.0,1.0,True,4,4,0,0.0,,
671,poker_player,llm_bidirectional,tier2,medium,2,0,0,1.0,1.0,1.0,True,2,2,0,4,0,0,1.0,1.0,1.0,True,4,4,0,0.0,,
672,poker_player,llm_bidirectional,tier2,medium,2,0,0,1.0,1.0,1.0,True,2,2,0,4,0,0,1.0,1.0,1.0,True,4,4,0,0.0,,
673,poker_player,llm_bidirectional,tier2,medium,1,0,0,1.0,1.0,1.0,True,1,1,0,1,0,0,1.0,1.0,1.0,True,1,1,0,0.0,,
674,poker_player,llm_bidirectional,tier2,medium,1,0,0,1.0,1.0,1.0,True,1,1,0,1,0,0,1.0,1.0,1.0,True,1,1,0,0.0,,
675,poker_player,llm_bidirectional,tier2,hard,1,0,0,1.0,1.0,1.0,True,1,1,0,1,0,0,1.0,1.0,1.0,True,1,1,0,0.0,,
676,poker_player,llm_bidirectional,tier2,hard,1,0,0,1.0,1.0,1.0,True,1,1,0,1,0,0,1.0,1.0,1.0,True,1,1,0,0.0,,
677,poker_player,llm_bidirectional,tier2,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,1,0,0,1.0,1.0,1.0,True,1,1,0,0.0,,
678,poker_player,llm_bidirectional,tier2,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,1,0,0,1.0,1.0,1.0,True,1,1,0,0.0,,
679,poker_player,llm_bidirectional,tier2,medium,1,0,0,1.0,1.0,1.0,True,1,1,0,2,0,0,1.0,1.0,1.0,True,2,2,0,0.0,,
680,poker_player,llm_bidirectional,tier2,medium,1,0,0,1.0,1.0,1.0,True,1,1,0,2,0,0,1.0,1.0,1.0,True,2,2,0,0.0,,
681,poker_player,llm_bidirectional,tier2,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,2,0,0,1.0,1.0,1.0,True,2,2,0,0.0,,
682,poker_player,llm_bidirectional,tier2,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,2,0,0,1.0,1.0,1.0,True,2,2,0,0.0,,
683,poker_player,llm_bidirectional,tier2,hard,2,0,0,1.0,1.0,1.0,True,2,2,0,2,1,0,0.6666666666666666,1.0,0.8,True,3,2,0,0.0,,
684,poker_player,llm_bidirectional,tier2,hard,2,0,0,1.0,1.0,1.0,True,2,2,0,2,1,0,0.6666666666666666,1.0,0.8,True,3,2,0,0.0,,
685,poker_player,llm_bidirectional,tier2,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,1,0,0,1.0,1.0,1.0,True,1,1,0,0.0,,
686,poker_player,llm_bidirectional,tier2,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,1,0,0,1.0,1.0,1.0,True,1,1,0,0.0,,
687,voter_1,llm_bidirectional,tier2,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,0,1,0,0.0,1.0,0.0,True,1,0,0,0.0,,
688,voter_1,llm_bidirectional,tier2,medium,1,0,0,1.0,1.0,1.0,True,1,1,0,2,0,0,1.0,1.0,1.0,True,2,2,0,0.0,,
689,voter_1,llm_bidirectional,tier2,medium,1,0,0,1.0,1.0,1.0,True,1,1,0,3,0,0,1.0,1.0,1.0,True,3,3,0,0.0,,
690,voter_1,llm_bidirectional,tier2,medium,1,0,0,1.0,1.0,1.0,True,1,1,0,1,0,0,1.0,1.0,1.0,True,1,1,0,0.0,,
691,voter_1,llm_bidirectional,tier2,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,2,0,0,1.0,1.0,1.0,True,2,2,0,0.0,,
692,voter_1,llm_bidirectional,tier2,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,1,0,0,1.0,1.0,1.0,True,1,1,0,0.0,,
693,voter_1,llm_bidirectional,tier2,medium,1,0,0,1.0,1.0,1.0,True,1,1,0,2,0,0,1.0,1.0,1.0,True,2,2,0,0.0,,
694,voter_1,llm_bidirectional,tier2,medium,2,0,0,1.0,1.0,1.0,True,2,2,0,3,1,0,0.75,1.0,0.8571428571428571,True,4,3,0,0.0,,
695,voter_1,llm_bidirectional,tier2,extra,2,0,0,1.0,1.0,1.0,True,2,2,0,3,0,0,1.0,1.0,1.0,True,3,3,0,0.0,,
696,voter_1,llm_bidirectional,tier2,medium,1,0,0,1.0,1.0,1.0,True,1,1,0,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,0.0,,
697,voter_1,llm_bidirectional,tier2,extra,2,0,0,1.0,1.0,1.0,True,2,2,0,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,0.0,,
698,voter_1,llm_bidirectional,tier2,extra,2,0,0,1.0,1.0,1.0,True,2,2,0,3,1,0,0.75,1.0,0.8571428571428571,True,4,3,0,0.0,,
699,voter_1,llm_bidirectional,tier2,medium,2,0,0,1.0,1.0,1.0,True,2,2,0,6,0,0,1.0,1.0,1.0,True,6,6,0,0.0,,
700,voter_1,llm_bidirectional,tier2,extra,3,0,0,1.0,1.0,1.0,True,3,3,0,6,1,0,0.8571428571428571,1.0,0.923076923076923,True,7,6,0,0.0,,
701,voter_1,llm_bidirectional,tier2,medium,1,0,0,1.0,1.0,1.0,True,1,1,0,1,0,0,1.0,1.0,1.0,True,1,1,0,0.0,,
702,world_1,llm_bidirectional,tier2,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,2,0,0,1.0,1.0,1.0,True,2,2,0,0.0,,
703,world_1,llm_bidirectional,tier2,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,2,0,0,1.0,1.0,1.0,True,2,2,0,0.0,,
704,world_1,llm_bidirectional,tier2,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,1,0,0,1.0,1.0,1.0,True,1,1,0,0.0,,
705,world_1,llm_bidirectional,tier2,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,1,0,0,1.0,1.0,1.0,True,1,1,0,0.0,,
706,world_1,llm_bidirectional,tier2,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,2,0,0,1.0,1.0,1.0,True,2,2,0,0.0,,
707,world_1,llm_bidirectional,tier2,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,2,0,0,1.0,1.0,1.0,True,2,2,0,0.0,,
708,world_1,llm_bidirectional,tier2,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,2,0,0,1.0,1.0,1.0,True,2,2,0,0.0,,
709,world_1,llm_bidirectional,tier2,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,2,0,0,1.0,1.0,1.0,True,2,2,0,0.0,,
710,world_1,llm_bidirectional,tier2,medium,2,0,0,1.0,1.0,1.0,True,2,2,0,4,0,0,1.0,1.0,1.0,True,4,4,0,0.0,,
711,world_1,llm_bidirectional,tier2,medium,2,0,0,1.0,1.0,1.0,True,2,2,0,4,0,0,1.0,1.0,1.0,True,4,4,0,0.0,,
712,world_1,llm_bidirectional,tier2,extra,2,0,0,1.0,1.0,1.0,True,2,2,0,5,0,0,1.0,1.0,1.0,True,5,5,0,0.0,,
713,world_1,llm_bidirectional,tier2,extra,2,0,0,1.0,1.0,1.0,True,2,2,0,5,0,0,1.0,1.0,1.0,True,5,5,0,0.0,,
714,world_1,llm_bidirectional,tier2,medium,1,0,0,1.0,1.0,1.0,True,1,1,0,3,0,0,1.0,1.0,1.0,True,3,3,0,0.0,,
715,world_1,llm_bidirectional,tier2,medium,1,0,0,1.0,1.0,1.0,True,1,1,0,3,0,0,1.0,1.0,1.0,True,3,3,0,0.0,,
716,world_1,llm_bidirectional,tier2,medium,1,0,0,1.0,1.0,1.0,True,1,1,0,3,0,0,1.0,1.0,1.0,True,3,3,0,0.0,,
717,world_1,llm_bidirectional,tier2,medium,1,0,0,1.0,1.0,1.0,True,1,1,0,3,0,0,1.0,1.0,1.0,True,3,3,0,0.0,,
718,world_1,llm_bidirectional,tier2,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,2,0,0,1.0,1.0,1.0,True,2,2,0,0.0,,
719,world_1,llm_bidirectional,tier2,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,2,1,0,0.6666666666666666,1.0,0.8,True,3,2,0,0.0,,
720,world_1,llm_bidirectional,tier2,hard,1,0,0,1.0,1.0,1.0,True,1,1,0,3,0,0,1.0,1.0,1.0,True,3,3,0,0.0,,
721,world_1,llm_bidirectional,tier2,hard,1,0,0,1.0,1.0,1.0,True,1,1,0,3,0,0,1.0,1.0,1.0,True,3,3,0,0.0,,
722,world_1,llm_bidirectional,tier2,medium,1,0,0,1.0,1.0,1.0,True,1,1,0,3,0,0,1.0,1.0,1.0,True,3,3,0,0.0,,
723,world_1,llm_bidirectional,tier2,medium,1,0,0,1.0,1.0,1.0,True,1,1,0,3,0,0,1.0,1.0,1.0,True,3,3,0,0.0,,
724,world_1,llm_bidirectional,tier2,medium,1,0,0,1.0,1.0,1.0,True,1,1,0,3,0,0,1.0,1.0,1.0,True,3,3,0,0.0,,
725,world_1,llm_bidirectional,tier2,medium,1,0,0,1.0,1.0,1.0,True,1,1,0,3,0,0,1.0,1.0,1.0,True,3,3,0,0.0,,
726,world_1,llm_bidirectional,tier2,medium,1,0,0,1.0,1.0,1.0,True,1,1,0,2,0,0,1.0,1.0,1.0,True,2,2,0,0.0,,
727,world_1,llm_bidirectional,tier2,medium,1,0,0,1.0,1.0,1.0,True,1,1,0,2,0,0,1.0,1.0,1.0,True,2,2,0,0.0,,
728,world_1,llm_bidirectional,tier2,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,2,0,0,1.0,1.0,1.0,True,2,2,0,0.0,,
729,world_1,llm_bidirectional,tier2,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,2,0,0,1.0,1.0,1.0,True,2,2,0,0.0,,
730,world_1,llm_bidirectional,tier2,medium,1,0,0,1.0,1.0,1.0,True,1,1,0,3,0,0,1.0,1.0,1.0,True,3,3,0,0.0,,
731,world_1,llm_bidirectional,tier2,medium,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,2,4,1,0.3333333333333333,0.6666666666666666,0.4444444444444444,False,6,3,0,0.0,,
732,world_1,llm_bidirectional,tier2,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,1,0,0,1.0,1.0,1.0,True,1,1,0,0.0,,
733,world_1,llm_bidirectional,tier2,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,1,0,0,1.0,1.0,1.0,True,1,1,0,0.0,,
734,world_1,llm_bidirectional,tier2,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,2,0,0,1.0,1.0,1.0,True,2,2,0,0.0,,
735,world_1,llm_bidirectional,tier2,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,2,0,0,1.0,1.0,1.0,True,2,2,0,0.0,,
736,world_1,llm_bidirectional,tier2,medium,2,0,0,1.0,1.0,1.0,True,2,2,0,4,0,0,1.0,1.0,1.0,True,4,4,0,0.0,,
737,world_1,llm_bidirectional,tier2,medium,2,0,0,1.0,1.0,1.0,True,2,2,0,4,0,0,1.0,1.0,1.0,True,4,4,0,0.0,,
738,world_1,llm_bidirectional,tier2,medium,2,0,0,1.0,1.0,1.0,True,2,2,0,4,1,0,0.8,1.0,0.888888888888889,True,5,4,0,0.0,,
739,world_1,llm_bidirectional,tier2,medium,2,0,0,1.0,1.0,1.0,True,2,2,0,3,1,1,0.75,0.75,0.75,False,4,4,0,0.0,,
740,world_1,llm_bidirectional,tier2,extra,2,0,0,1.0,1.0,1.0,True,2,2,0,3,1,0,0.75,1.0,0.8571428571428571,True,4,3,0,0.0,,
741,world_1,llm_bidirectional,tier2,extra,2,0,0,1.0,1.0,1.0,True,2,2,0,3,1,0,0.75,1.0,0.8571428571428571,True,4,3,0,0.0,,
742,world_1,llm_bidirectional,tier2,extra,2,0,0,1.0,1.0,1.0,True,2,2,0,3,1,0,0.75,1.0,0.8571428571428571,True,4,3,0,0.0,,
743,world_1,llm_bidirectional,tier2,extra,2,0,0,1.0,1.0,1.0,True,2,2,0,3,1,0,0.75,1.0,0.8571428571428571,True,4,3,0,0.0,,
744,world_1,llm_bidirectional,tier2,easy,2,0,0,1.0,1.0,1.0,True,2,2,0,2,0,2,1.0,0.5,0.6666666666666666,False,2,4,0,0.0,,
745,world_1,llm_bidirectional,tier2,easy,2,0,0,1.0,1.0,1.0,True,2,2,0,3,0,1,1.0,0.75,0.8571428571428571,False,3,4,0,0.0,,
746,world_1,llm_bidirectional,tier2,extra,2,0,0,1.0,1.0,1.0,True,2,2,0,4,0,0,1.0,1.0,1.0,True,4,4,0,0.0,,
747,world_1,llm_bidirectional,tier2,extra,2,0,0,1.0,1.0,1.0,True,2,2,0,4,0,0,1.0,1.0,1.0,True,4,4,0,0.0,,
748,world_1,llm_bidirectional,tier2,extra,2,0,0,1.0,1.0,1.0,True,2,2,0,5,0,0,1.0,1.0,1.0,True,5,5,0,0.0,,
749,world_1,llm_bidirectional,tier2,extra,2,0,0,1.0,1.0,1.0,True,2,2,0,5,0,0,1.0,1.0,1.0,True,5,5,0,0.0,,
750,world_1,llm_bidirectional,tier2,medium,2,0,0,1.0,1.0,1.0,True,2,2,0,4,0,0,1.0,1.0,1.0,True,4,4,0,0.0,,
751,world_1,llm_bidirectional,tier2,medium,2,0,0,1.0,1.0,1.0,True,2,2,0,4,0,0,1.0,1.0,1.0,True,4,4,0,0.0,,
752,world_1,llm_bidirectional,tier2,hard,2,0,0,1.0,1.0,1.0,True,2,2,0,4,0,0,1.0,1.0,1.0,True,4,4,0,0.0,,
753,world_1,llm_bidirectional,tier2,hard,2,0,0,1.0,1.0,1.0,True,2,2,0,4,0,0,1.0,1.0,1.0,True,4,4,0,0.0,,
754,world_1,llm_bidirectional,tier2,extra,2,0,0,1.0,1.0,1.0,True,2,2,0,5,0,0,1.0,1.0,1.0,True,5,5,0,0.0,,
755,world_1,llm_bidirectional,tier2,extra,2,0,0,1.0,1.0,1.0,True,2,2,0,4,1,0,0.8,1.0,0.888888888888889,True,5,4,0,0.0,,
756,world_1,llm_bidirectional,tier2,extra,2,0,0,1.0,1.0,1.0,True,2,2,0,4,1,0,0.8,1.0,0.888888888888889,True,5,4,0,0.0,,
757,world_1,llm_bidirectional,tier2,extra,2,0,0,1.0,1.0,1.0,True,2,2,0,4,0,0,1.0,1.0,1.0,True,4,4,0,0.0,,
758,world_1,llm_bidirectional,tier2,hard,2,0,0,1.0,1.0,1.0,True,2,2,0,4,0,0,1.0,1.0,1.0,True,4,4,0,0.0,,
759,world_1,llm_bidirectional,tier2,hard,2,0,0,1.0,1.0,1.0,True,2,2,0,4,0,0,1.0,1.0,1.0,True,4,4,0,0.0,,
760,world_1,llm_bidirectional,tier2,extra,2,1,0,0.6666666666666666,1.0,0.8,True,3,2,0,5,1,0,0.8333333333333334,1.0,0.9090909090909092,True,6,5,0,0.0,,
761,world_1,llm_bidirectional,tier2,extra,2,0,0,1.0,1.0,1.0,True,2,2,0,5,0,0,1.0,1.0,1.0,True,5,5,0,0.0,,
762,world_1,llm_bidirectional,tier2,hard,1,0,0,1.0,1.0,1.0,True,1,1,0,5,0,0,1.0,1.0,1.0,True,5,5,0,0.0,,
763,world_1,llm_bidirectional,tier2,hard,1,0,0,1.0,1.0,1.0,True,1,1,0,5,0,0,1.0,1.0,1.0,True,5,5,0,0.0,,
764,world_1,llm_bidirectional,tier2,extra,2,0,0,1.0,1.0,1.0,True,2,2,0,5,0,1,1.0,0.8333333333333334,0.9090909090909092,False,5,6,0,0.0,,
765,world_1,llm_bidirectional,tier2,extra,2,0,0,1.0,1.0,1.0,True,2,2,0,5,0,1,1.0,0.8333333333333334,0.9090909090909092,False,5,6,0,0.0,,
766,world_1,llm_bidirectional,tier2,extra,2,0,0,1.0,1.0,1.0,True,2,2,0,4,0,1,1.0,0.8,0.888888888888889,False,4,5,0,0.0,,
767,world_1,llm_bidirectional,tier2,extra,2,0,0,1.0,1.0,1.0,True,2,2,0,4,0,1,1.0,0.8,0.888888888888889,False,4,5,0,0.0,,
768,world_1,llm_bidirectional,tier2,medium,2,0,0,1.0,1.0,1.0,True,2,2,0,5,0,0,1.0,1.0,1.0,True,5,5,0,0.0,,
769,world_1,llm_bidirectional,tier2,medium,2,0,0,1.0,1.0,1.0,True,2,2,0,5,0,0,1.0,1.0,1.0,True,5,5,0,0.0,,
770,world_1,llm_bidirectional,tier2,medium,2,0,0,1.0,1.0,1.0,True,2,2,0,5,0,0,1.0,1.0,1.0,True,5,5,0,0.0,,
771,world_1,llm_bidirectional,tier2,medium,2,0,0,1.0,1.0,1.0,True,2,2,0,5,0,0,1.0,1.0,1.0,True,5,5,0,0.0,,
772,world_1,llm_bidirectional,tier2,hard,1,0,0,1.0,1.0,1.0,True,1,1,0,3,1,0,0.75,1.0,0.8571428571428571,True,4,3,0,0.0,,
773,world_1,llm_bidirectional,tier2,hard,1,0,0,1.0,1.0,1.0,True,1,1,0,3,2,0,0.6,1.0,0.7499999999999999,True,5,3,0,0.0,,
774,world_1,llm_bidirectional,tier2,extra,1,0,0,1.0,1.0,1.0,True,1,1,0,3,1,0,0.75,1.0,0.8571428571428571,True,4,3,0,0.0,,
775,world_1,llm_bidirectional,tier2,extra,1,0,0,1.0,1.0,1.0,True,1,1,0,3,1,0,0.75,1.0,0.8571428571428571,True,4,3,0,0.0,,
776,world_1,llm_bidirectional,tier2,extra,1,0,0,1.0,1.0,1.0,True,1,1,0,3,0,0,1.0,1.0,1.0,True,3,3,0,0.0,,
777,world_1,llm_bidirectional,tier2,extra,1,0,0,1.0,1.0,1.0,True,1,1,0,3,1,0,0.75,1.0,0.8571428571428571,True,4,3,0,0.0,,
778,world_1,llm_bidirectional,tier2,hard,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,2,1,0,0.6666666666666666,1.0,0.8,True,3,2,0,0.0,,
779,world_1,llm_bidirectional,tier2,hard,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,2,1,0,0.6666666666666666,1.0,0.8,True,3,2,0,0.0,,
780,world_1,llm_bidirectional,tier2,easy,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,2,1,0,0.6666666666666666,1.0,0.8,True,3,2,0,0.0,,
781,world_1,llm_bidirectional,tier2,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,2,0,0,1.0,1.0,1.0,True,2,2,0,0.0,,
782,world_1,llm_bidirectional,tier2,hard,2,0,0,1.0,1.0,1.0,True,2,2,0,4,0,0,1.0,1.0,1.0,True,4,4,0,0.0,,
783,world_1,llm_bidirectional,tier2,hard,2,0,0,1.0,1.0,1.0,True,2,2,0,4,0,0,1.0,1.0,1.0,True,4,4,0,0.0,,
784,world_1,llm_bidirectional,tier2,extra,3,0,0,1.0,1.0,1.0,True,3,3,0,7,1,1,0.875,0.875,0.875,False,8,8,0,0.0,,
785,world_1,llm_bidirectional,tier2,extra,3,0,0,1.0,1.0,1.0,True,3,3,0,7,0,1,1.0,0.875,0.9333333333333332,False,7,8,0,0.0,,
786,world_1,llm_bidirectional,tier2,hard,3,0,0,1.0,1.0,1.0,True,3,3,0,7,0,0,1.0,1.0,1.0,True,7,7,0,0.0,,
787,world_1,llm_bidirectional,tier2,hard,3,0,0,1.0,1.0,1.0,True,3,3,0,7,0,0,1.0,1.0,1.0,True,7,7,0,0.0,,
788,world_1,llm_bidirectional,tier2,medium,1,0,0,1.0,1.0,1.0,True,1,1,0,4,0,0,1.0,1.0,1.0,True,4,4,0,0.0,,
789,world_1,llm_bidirectional,tier2,medium,1,0,0,1.0,1.0,1.0,True,1,1,0,4,0,0,1.0,1.0,1.0,True,4,4,0,0.0,,
790,world_1,llm_bidirectional,tier2,medium,1,0,0,1.0,1.0,1.0,True,1,1,0,4,0,0,1.0,1.0,1.0,True,4,4,0,0.0,,
791,world_1,llm_bidirectional,tier2,medium,1,0,0,1.0,1.0,1.0,True,1,1,0,4,0,0,1.0,1.0,1.0,True,4,4,0,0.0,,
792,world_1,llm_bidirectional,tier2,medium,2,0,0,1.0,1.0,1.0,True,2,2,0,4,0,0,1.0,1.0,1.0,True,4,4,0,0.0,,
793,world_1,llm_bidirectional,tier2,medium,2,0,0,1.0,1.0,1.0,True,2,2,0,4,0,0,1.0,1.0,1.0,True,4,4,0,0.0,,
794,world_1,llm_bidirectional,tier2,extra,1,0,0,1.0,1.0,1.0,True,1,1,0,2,0,0,1.0,1.0,1.0,True,2,2,0,0.0,,
795,world_1,llm_bidirectional,tier2,extra,1,0,0,1.0,1.0,1.0,True,1,1,0,2,0,0,1.0,1.0,1.0,True,2,2,0,0.0,,
796,world_1,llm_bidirectional,tier2,medium,1,0,0,1.0,1.0,1.0,True,1,1,0,3,0,0,1.0,1.0,1.0,True,3,3,0,0.0,,
797,world_1,llm_bidirectional,tier2,medium,1,0,0,1.0,1.0,1.0,True,1,1,0,3,0,0,1.0,1.0,1.0,True,3,3,0,0.0,,
798,world_1,llm_bidirectional,tier2,medium,1,0,0,1.0,1.0,1.0,True,1,1,0,3,0,0,1.0,1.0,1.0,True,3,3,0,0.0,,
799,world_1,llm_bidirectional,tier2,medium,1,0,0,1.0,1.0,1.0,True,1,1,0,3,0,0,1.0,1.0,1.0,True,3,3,0,0.0,,
800,world_1,llm_bidirectional,tier2,medium,1,0,0,1.0,1.0,1.0,True,1,1,0,2,0,0,1.0,1.0,1.0,True,2,2,0,0.0,,
801,world_1,llm_bidirectional,tier2,medium,1,0,0,1.0,1.0,1.0,True,1,1,0,2,0,0,1.0,1.0,1.0,True,2,2,0,0.0,,
802,world_1,llm_bidirectional,tier2,medium,1,0,0,1.0,1.0,1.0,True,1,1,0,2,0,0,1.0,1.0,1.0,True,2,2,0,0.0,,
803,world_1,llm_bidirectional,tier2,medium,1,0,0,1.0,1.0,1.0,True,1,1,0,2,0,0,1.0,1.0,1.0,True,2,2,0,0.0,,
804,world_1,llm_bidirectional,tier2,medium,1,0,0,1.0,1.0,1.0,True,1,1,0,2,0,0,1.0,1.0,1.0,True,2,2,0,0.0,,
805,world_1,llm_bidirectional,tier2,medium,1,0,0,1.0,1.0,1.0,True,1,1,0,2,0,0,1.0,1.0,1.0,True,2,2,0,0.0,,
806,world_1,llm_bidirectional,tier2,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,1,0,0,1.0,1.0,1.0,True,1,1,0,0.0,,
807,world_1,llm_bidirectional,tier2,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,1,0,0,1.0,1.0,1.0,True,1,1,0,0.0,,
808,world_1,llm_bidirectional,tier2,medium,1,0,0,1.0,1.0,1.0,True,1,1,0,3,0,0,1.0,1.0,1.0,True,3,3,0,0.0,,
809,world_1,llm_bidirectional,tier2,medium,1,0,0,1.0,1.0,1.0,True,1,1,0,3,0,0,1.0,1.0,1.0,True,3,3,0,0.0,,
810,world_1,llm_bidirectional,tier2,hard,1,0,0,1.0,1.0,1.0,True,1,1,0,3,0,0,1.0,1.0,1.0,True,3,3,0,0.0,,
811,world_1,llm_bidirectional,tier2,hard,1,0,0,1.0,1.0,1.0,True,1,1,0,3,1,0,0.75,1.0,0.8571428571428571,True,4,3,0,0.0,,
812,world_1,llm_bidirectional,tier2,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,2,0,0,1.0,1.0,1.0,True,2,2,0,0.0,,
813,world_1,llm_bidirectional,tier2,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,2,0,0,1.0,1.0,1.0,True,2,2,0,0.0,,
814,world_1,llm_bidirectional,tier2,hard,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,0.0,,
815,world_1,llm_bidirectional,tier2,hard,1,0,0,1.0,1.0,1.0,True,1,1,0,1,0,0,1.0,1.0,1.0,True,1,1,0,0.0,,
816,world_1,llm_bidirectional,tier2,medium,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,3,2,0,0.6,1.0,0.7499999999999999,True,5,3,0,0.0,,
817,world_1,llm_bidirectional,tier2,medium,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,3,1,0,0.75,1.0,0.8571428571428571,True,4,3,0,0.0,,
818,world_1,llm_bidirectional,tier2,extra,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,3,1,0,0.75,1.0,0.8571428571428571,True,4,3,0,0.0,,
819,world_1,llm_bidirectional,tier2,extra,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,3,1,0,0.75,1.0,0.8571428571428571,True,4,3,0,0.0,,
820,world_1,llm_bidirectional,tier2,medium,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,3,1,0,0.75,1.0,0.8571428571428571,True,4,3,0,0.0,,
821,world_1,llm_bidirectional,tier2,medium,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,3,1,0,0.75,1.0,0.8571428571428571,True,4,3,0,0.0,,
822,orchestra,llm_bidirectional,tier2,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,0,1,0,0.0,1.0,0.0,True,1,0,0,0.0,,
823,orchestra,llm_bidirectional,tier2,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,0,1,0,0.0,1.0,0.0,True,1,0,0,0.0,,
824,orchestra,llm_bidirectional,tier2,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,2,0,0,1.0,1.0,1.0,True,2,2,0,0.0,,
825,orchestra,llm_bidirectional,tier2,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,2,0,0,1.0,1.0,1.0,True,2,2,0,0.0,,
826,orchestra,llm_bidirectional,tier2,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,2,0,0,1.0,1.0,1.0,True,2,2,0,0.0,,
827,orchestra,llm_bidirectional,tier2,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,2,0,0,1.0,1.0,1.0,True,2,2,0,0.0,,
828,orchestra,llm_bidirectional,tier2,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,2,0,0,1.0,1.0,1.0,True,2,2,0,0.0,,
829,orchestra,llm_bidirectional,tier2,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,2,0,0,1.0,1.0,1.0,True,2,2,0,0.0,,
